title	year	avg_rating	#votes	genres	runtime_min	id
Bordello of Blood	1996	5.4	12610	Comedy,Fantasy,Horror	87	0117826
Thesis	1996	7.4	33631	Horror,Mystery,Thriller	125	0117883
That Thing You Do!	1996	6.9	58840	Comedy,Drama,Music	108	0117887
Thinner	1996	5.8	26333	Fantasy,Horror	93	0117894
A Time to Kill	1996	7.5	123130	Crime,Drama,Thriller	149	0117913
Tin Cup	1996	6.4	44099	Comedy,Drama,Romance	135	0117918
Trainspotting	1996	8.1	606132	Drama	93	0117951
Trees Lounge	1996	7.1	12934	Comedy,Drama	95	0117958
The Truth About Cats & Dogs	1996	6.2	24283	Comedy,Romance	97	0117979
Twister	1996	6.4	166097	Action,Adventure,Thriller	113	0117998
Up Close & Personal	1996	6.2	12983	Drama,Romance	124	0118055
A Very Brady Sequel	1996	5.7	9566	Comedy	90	0118073
Waiting for Guffman	1996	7.5	25334	Comedy	84	0118111
When We Were Kings	1996	8.0	14214	Documentary,Sport	88	0118147
White Squall	1996	6.6	20321	Adventure,Drama	129	0118158
Dead Man on Campus	1998	6.1	13091	Comedy	96	0118301
One Eight Seven	1997	6.7	21236	Drama,Thriller	119	0118531
8 Heads in a Duffel Bag	1997	5.4	9251	Adventure,Comedy,Crime	95	0118541
Absolute Power	1997	6.7	47754	Action,Crime,Drama	121	0118548
Addicted to Love	1997	6.1	22628	Comedy,Romance	100	0118556
Affliction	1997	7.0	14249	Drama,Mystery,Thriller	114	0118564
Air Bud	1997	5.2	15628	Comedy,Drama,Family	98	0118570
Air Force One	1997	6.5	171668	Action,Drama,Thriller	124	0118571
Alien Resurrection	1997	6.2	217633	Action,Horror,Sci-Fi	109	0118583
Glitter	2001	2.2	21033	Drama,Music,Romance	104	0118589
An American Werewolf in Paris	1997	5.1	22225	Comedy,Fantasy,Horror	105	0118604
Amistad	1997	7.3	67682	Drama,History	155	0118607
Anaconda	1997	4.8	90205	Action,Adventure,Horror	89	0118615
Anastasia	1997	7.1	105842	Adventure,Animation,Drama	94	0118617
The Apostle	1997	7.2	12895	Drama	134	0118632
Apt Pupil	1998	6.7	34175	Crime,Drama,Thriller	111	0118636
The Assignment	1997	6.9	8476	Action,Crime,Thriller	119	0118647
Austin Powers: International Man of Mystery	1997	7.0	212255	Adventure,Comedy	94	0118655
The Avengers	1998	3.8	39608	Action,Adventure,Sci-Fi	89	0118661
Baby Geniuses	1999	2.6	24381	Comedy,Crime,Family	97	0118665
Batman & Robin	1997	3.7	224249	Action,Sci-Fi	125	0118688
Bean	1997	6.5	92327	Adventure,Comedy,Family	89	0118689
The Beautician and the Beast	1997	5.4	8065	Comedy,Romance	105	0118691
In the Mood for Love	2000	8.1	111412	Drama,Romance	98	0118694
Beverly Hills Ninja	1997	5.5	36584	Action,Comedy	88	0118708
The Big Lebowski	1998	8.1	685876	Comedy,Crime,Sport	117	0118715
Hush	1998	5.5	9263	Drama,Thriller	96	0118744
Blues Brothers 2000	1998	4.9	30382	Action,Comedy,Crime	123	0118747
Boogie Nights	1997	7.9	226040	Drama	155	0118749
Border	1997	7.9	12685	Action,Drama,History	176	0118751
The Borrowers	1997	5.8	19110	Adventure,Comedy,Family	89	0118755
The Boxer	1997	7.1	17803	Drama,Romance,Sport	113	0118760
Brother	1997	8.0	15181	Crime,Drama,Romance	96	0118767
The Brave	1997	6.3	8844	Drama	123	0118768
Breakdown	1997	6.9	45941	Crime,Drama,Mystery	93	0118771
Buffalo '66	1998	7.5	44215	Comedy,Crime,Drama	110	0118789
Bulworth	1998	6.8	24017	Comedy,Drama,Romance	108	0118798
Life Is Beautiful	1997	8.6	577812	Comedy,Drama,Romance	116	0118799
The Butcher Boy	1997	7.1	8821	Comedy,Drama	110	0118804
Live Flesh	1997	7.4	26727	Drama	103	0118819
The Castle	1997	7.7	14201	Comedy,Drama	85	0118826
Chasing Amy	1997	7.2	127836	Comedy,Drama,Romance	113	0118842
Black Cat, White Cat	1998	8.1	48309	Comedy,Crime,Romance	127	0118843
Happy Together	1997	7.8	20234	Drama,Romance	96	0118845
Children of Heaven	1997	8.3	57584	Drama,Family,Sport	89	0118849
Clay Pigeons	1998	6.6	10309	Comedy,Crime	104	0118863
Con Air	1997	6.9	263929	Action,Crime,Thriller	115	0118880
Conspiracy Theory	1997	6.7	89763	Action,Mystery,Thriller	135	0118883
Contact	1997	7.4	241551	Drama,Mystery,Sci-Fi	150	0118884
Cop Land	1997	6.9	81849	Crime,Drama,Thriller	105	0118887
Dangerous Beauty	1998	7.2	15301	Biography,Drama,Romance	111	0118892
Dante's Peak	1997	5.9	76495	Action,Adventure,Thriller	108	0118928
Dark City	1998	7.6	180724	Mystery,Sci-Fi,Thriller	100	0118929
Deconstructing Harry	1997	7.4	40613	Comedy	96	0118954
Deep Rising	1998	6.1	31742	Action,Adventure,Horror	106	0118956
Desperate Measures	1998	6.1	15307	Action,Crime,Drama	100	0118966
The Devil's Advocate	1997	7.5	311057	Drama,Mystery,Thriller	144	0118971
The Devil's Own	1997	6.2	55512	Action,Crime,Drama	111	0118972
Dil To Pagal Hai	1997	7.0	19459	Comedy,Drama,Musical	179	0118983
Dobermann	1997	6.6	16172	Action,Crime,Thriller	103	0118996
Doctor Dolittle	1998	5.4	87940	Comedy,Family,Fantasy	85	0118998
Donnie Brasco	1997	7.7	261485	Biography,Crime,Drama	127	0119008
Double Team	1997	4.8	29957	Action,Comedy,Sci-Fi	93	0119013
Le Dîner de Cons	1998	7.7	35322	Comedy	80	0119038
The Edge	1997	6.9	64983	Action,Adventure,Drama	117	0119051
Almost Heroes	1998	5.9	14986	Adventure,Comedy,Western	90	0119053
Eve's Bayou	1997	7.3	8072	Drama	109	0119080
Event Horizon	1997	6.7	148372	Horror,Sci-Fi,Thriller	96	0119081
Excess Baggage	1997	5.4	12248	Action,Comedy,Crime	101	0119086
Face/Off	1997	7.3	334660	Action,Crime,Sci-Fi	138	0119094
Fallen	1998	7.0	70774	Action,Crime,Drama	124	0119099
Fathers' Day	1997	5.2	14050	Comedy,Romance	98	0119109
Fever Pitch	1997	6.7	9636	Comedy,Drama,Romance	102	0119114
Fierce Creatures	1997	6.4	22289	Comedy	93	0119115
The Fifth Element	1997	7.7	414142	Action,Adventure,Sci-Fi	126	0119116
Fire Down Below	1997	5.1	15999	Action,Drama,Thriller	105	0119123
Flubber	1997	5.3	80429	Comedy,Family,Sci-Fi	93	0119137
Fools Rush In	1997	6.0	31068	Comedy,Drama,Romance	109	0119141
For Richer or Poorer	1997	5.8	9619	Comedy	115	0119142
